player_id,player_name,position,age,total_games,seasons,ppg,projected_fpts,replacement_pts,par,auction_value,adp_rank,years_of_experience_x,years_of_experience_y,headshot_url,latest_team,ds_proj,consensus_proj,injury_risk,sos,ds_auction_value,Team,Bye,fpts_2025
00-0039686,Colson Yankoff,TE,,3.0,1.0,1.2666666666666666,65.04409616014651,120.68874601123403,0.0,1.0,,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h26w7a1eousqky5ncxlc",WAS,,,,,,,,3.8
00-0039703,Cody Schrader,RB,,1.0,1.0,1.9000000000000001,109.10619302376719,109.10619302376719,0.0,1.0,,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gbptxwqdnbu9hppxe03l",DEN,,,,,,,,
00-0033357,Taysom Hill,QB,,36.0,3.0,7.278124999999999,142.40165088626028,338.3693359437138,0.0,1.0,343.0,,10.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",NO,40.0,6.0,0%,-,1.0,UNS,18.0,44.35
00-0039737,Tip Reiman,TE,,8.0,2.0,1.783076923076923,55.836469956254575,120.68874601123403,0.0,1.0,480.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ep1rsbi0visivscxnezd",ARI,10.0,7.0,0%,0%,1.0,ARI,8.0,4.8
00-0039738,Blake Corum,RB,,31.0,2.0,5.4347014925373145,97.78829291746331,109.10619302376719,0.0,1.0,100.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gytdgnrjj3jk8rlfxz85",LA,123.0,121.0,0%,0%,9.0,LAR,8.0,122.2
00-0039739,Roman Wilson,WR,,9.0,1.0,4.288888888888889,92.72972633773881,109.28942998067417,0.0,1.0,417.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kcwymznjg9q8n8i7f4rc",PIT,28.0,25.0,0%,0%,1.0,PIT,5.0,38.6
00-0039746,Will Shipley,RB,,13.0,2.0,2.651304347826087,73.12352371826047,109.10619302376719,0.0,1.0,293.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rdps3spkhbztc2mbd6ty",PHI,25.0,15.0,0%,0%,1.0,PHI,9.0,19.5
00-0033375,Tim Patrick,WR,,28.0,2.0,4.892765957446809,90.25449843017334,109.28942998067417,0.0,1.0,468.0,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ovltsc9sdoo5e62fpa9b",JAX,18.0,8.0,0%,0%,1.0,NYJ,9.0,51.7
00-0039751,Jordan Whittington,WR,,18.0,2.0,4.5092592592592595,88.4630261951882,109.28942998067417,0.0,1.0,384.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w5h5q9jwyaimdjlnracx",LA,35.0,25.0,0%,0%,1.0,LAR,8.0,36.3
00-0039754,Devin Culp,TE,,3.0,2.0,7.191666666666666,92.51455070560107,120.68874601123403,0.0,1.0,458.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p5mk3qxwrbwdr3y3kt6u",TB,13.0,4.0,0%,0%,1.0,TB,9.0,7.6
00-0039757,Terrell Jennings,RB,,7.0,2.0,2.7359375,85.01548664759365,109.10619302376719,0.0,1.0,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iddgabjbju6ye5s9mmjg",NE,,,,,,,,15.200000000000001
00-0033376,Patrick Ricard,RB,,13.0,3.0,2.0784810126582274,67.09524004816062,109.10619302376719,0.0,1.0,,,10.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l5nzsaigpp87jl5h5mtc",NYG,,,,,,,,2.1
00-0033439,Pharaoh Brown,TE,,18.0,3.0,2.5460784313725493,54.99942529852353,120.68874601123403,0.0,1.0,,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hfgg6gr7aiyzmdzh4iww",ARI,,,,,,,,2.1
00-0039794,Braelon Allen,RB,,21.0,2.0,4.713207547169811,90.76795970874232,109.10619302376719,0.0,1.0,191.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pdaa8u0x2qepyklabdr3",NYJ,58.0,63.0,0%,0%,1.0,NYJ,9.0,15.3
00-0039796,Rasheen Ali,RB,,9.0,2.0,3.3807692307692316,86.2890252659763,109.10619302376719,0.0,1.0,330.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwjrkzu3ia3cfrwgotqt",BAL,13.0,26.0,0%,0%,1.0,BAL,7.0,24.200000000000003
00-0039798,Isaiah Davis,RB,,22.0,2.0,5.250259067357513,97.10842094685383,109.10619302376719,0.0,1.0,235.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsozhwgsuffsfrc4qdp2",NYJ,52.0,33.0,0%,0%,1.0,NYJ,9.0,69.2
00-0039810,Jermaine Burton,WR,,4.0,1.0,3.6750000000000007,97.50877897846331,109.28942998067417,0.0,1.0,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t8hbhbctckogm9aod0ea",CIN,,,,,,,,
00-0033455,Anthony Firkser,TE,,5.0,1.0,2.66,67.46038905858553,120.68874601123403,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rpbs9wsnuhu9tgipzwuv",DET,,,,,,,,13.3
00-0039814,Erick All,TE,,8.0,1.0,4.475,78.71781611010074,120.68874601123403,0.0,1.0,373.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifkhcxze7lnxkpzjvsmk",CIN,37.0,22.0,0%,0%,1.0,CIN,10.0,
00-0039816,Anthony Gould,WR,,3.0,2.0,1.8185185185185184,92.0863447441822,109.28942998067417,0.0,1.0,506.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kplzuye1iocg1vyec3ru",IND,8.0,5.0,0%,0%,1.0,IND,11.0,2.6
00-0039824,Jared Wiley,TE,,2.0,2.0,1.5235294117647058,70.26850577616116,120.68874601123403,0.0,1.0,478.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dd7n41tzytkvgbrqvtda",KC,11.0,7.0,0%,0%,1.0,KC,10.0,1.4
00-0033460,John Ross,WR,,1.0,1.0,1.5999999999999999,105.26726086017331,109.28942998067417,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/olf4tixsulbplr0hkas5",PHI,,,,,,,,
00-0033466,Isaiah McKenzie,WR,,9.0,1.0,2.2888888888888888,74.72972633773881,109.28942998067417,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gy6grhpxsegfgklfadte",MIA,,,,,,,,
00-0033526,Samaje Perine,RB,,47.0,3.0,5.785488958990537,101.31384391722442,109.10619302376719,0.0,1.0,200.0,,10.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ur3jv6biq0pefkrgpzty",CIN,69.0,55.0,0%,0%,1.0,CIN,10.0,77.9
00-0039853,Javon Baker,WR,,4.0,1.0,0.55,79.80044564513,109.28942998067417,0.0,1.0,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wlbxcwbm2byh2lnfhlam",SF,,,,,,,,
00-0033536,Mike Williams,WR,,16.0,2.0,5.809708737864078,104.18525518502454,109.28942998067417,0.0,1.0,,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atprqcuqsl4spdak76fy",LAC,,,,,,,,
00-0033537,Deshaun Watson,QB,,13.0,2.0,15.03013698630137,244.4343053794312,338.3693359437138,0.0,1.0,238.0,,10.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otfs2docj6eahaebo5xn",CLE,217.0,87.0,0%,0%,1.0,CLE,9.0,
00-0039874,Jaylen Wright,RB,,22.0,2.0,3.6955801104972372,77.72675661799573,109.10619302376719,0.0,1.0,212.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i3wlfgqsynl7qaa4tsqw",MIA,50.0,37.0,0%,0%,1.0,MIA,12.0,48.199999999999996
00-0033572,Jamal Agnew,WR,,8.0,1.0,5.0375,100.33158423384748,109.28942998067417,0.0,1.0,,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/buapoaxrvjzwsr4l34mq",ATL,,,,,,,,
00-0039880,Malik Washington,WR,,29.0,2.0,5.923622047244095,103.79867613602428,109.28942998067417,0.0,1.0,326.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kwcgtsbpd0rpwsgq2npe",MIA,55.0,51.0,0%,0%,1.0,MIA,12.0,110.7
00-0039884,Tahj Washington,WR,,2.0,1.0,2.35,100.01053477415597,109.28942998067417,0.0,1.0,500.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/homslu3sftjfqqnrcmt5",MIA,9.0,0.0,0%,0%,1.0,MIA,12.0,4.7
00-0039890,Adonai Mitchell,WR,,33.0,2.0,4.505376344086022,84.09076772619069,109.28942998067417,0.0,1.0,170.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hwwacoa3pqapd7pgahfx",NYJ,85.0,57.0,0%,0%,1.0,NYJ,9.0,87.9
00-0033576,Eric Saubert,TE,,16.0,3.0,2.327966101694915,53.5038265592762,120.68874601123403,0.0,1.0,,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ojoapzazehxdd01fadz6",SEA,,,,,,,,7.1
00-0033589,David Moore,WR,,21.0,3.0,5.33560606060606,97.41436935785941,109.28942998067417,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k2szy47lyxy9u5om7vd1",CAR,,,,,,,,2.7
00-0033662,Cooper Rush,QB,,22.0,3.0,7.8612676056338024,158.38580745008315,338.3693359437138,0.0,1.0,,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwrtykpswz7nbfisqlmj",BAL,,,,,,,,4.75
00-0039907,Ja'Lynn Polk,WR,,13.0,1.0,2.5153846153846153,70.29073084483618,109.28942998067417,0.0,1.0,449.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w4hcfpfjrpt0fchb0xmm",NO,19.0,0.0,0%,0%,1.0,NO,11.0,
00-0039062,Jonathan Mingo,WR,,34.0,3.0,2.8826923076923086,61.58098813304081,109.28942998067417,0.0,1.0,419.0,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/adaubthdtcqe2ez7dw9w",DAL,26.0,8.0,0%,0%,1.0,DAL,10.0,3.5
00-0039912,Ben Sinnott,TE,,12.0,2.0,3.524074074074074,68.48980844363614,120.68874601123403,0.0,1.0,426.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwjmu9wyutlpkace9ukf",WAS,22.0,18.0,0%,0%,1.0,WAS,12.0,28.4
00-0033757,Robert Tonyan,TE,,12.0,2.0,1.848148148148148,51.395363999191694,120.68874601123403,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m8h8rzmxq4sjywitqnyb",KC,,,,,,,,1.1
00-0033854,Dare Ogunbowale,RB,,29.0,3.0,3.168421052631579,67.88344097733172,109.10619302376719,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bsm0k0jkytuiej2riudv",HOU,,,,,,,,24.1
00-0039917,Michael Penix Jr.,QB,,14.0,2.0,15.727600000000002,252.4831335907024,338.3693359437138,0.0,1.0,302.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azvyjzp2sa8cnljbp3i7",ATL,213.0,122.0,0%,0%,1.0,ATL,5.0,156.10000000000002
00-0033856,Leonard Fournette,RB,,2.0,1.0,2.0,101.7655737213905,109.10619302376719,0.0,1.0,,,7.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/atxppoc7zqcjnbnk0awz",BUF,,,,,,,,
00-0033857,JuJu Smith-Schuster,WR,,38.0,3.0,4.8067615658362985,87.50811563634366,109.28942998067417,0.0,1.0,351.0,,10.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fmjrhk2zt9z22uifctv0",KC,52.0,20.0,0%,-,1.0,UNS,18.0,73.5
00-0039920,Malachi Corley,WR,,13.0,2.0,3.186086956521739,77.34907453013639,109.28942998067417,0.0,1.0,460.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lay1p8pvwrglmqorc6ev",CLE,13.0,8.0,0%,0%,1.0,CLE,9.0,31.6
00-0039921,Trey Benson,RB,,16.0,2.0,5.508064516129033,101.99372023337509,109.10619302376719,0.0,1.0,215.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2bxb0fd54ffwwdu5scz",ARI,55.0,34.0,0%,0%,1.0,ARI,8.0,35.4
00-0039923,J.J. McCarthy,QB,,10.0,1.0,16.17,253.35334105530293,338.3693359437138,0.0,1.0,520.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omybnfokapjw6jwb5dd3",MIN,33.0,25.0,0%,0%,1.0,MIN,6.0,161.70000000000002
00-0040009,Savion Williams,WR,,8.0,1.0,3.1875,84.60658423384749,109.28942998067417,0.0,1.0,395.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fkhkv59ojmqixfxkzmno",GB,31.0,23.0,0%,0%,1.0,GB,5.0,25.5
00-0033869,Mitchell Trubisky,QB,,16.0,3.0,7.489150943396227,160.35454981663446,338.3693359437138,0.0,1.0,,,10.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fw9ec0v5pn3sorobytpb",TEN,,,,,,,,40.25
00-0040024,Darius Cooper,WR,,5.0,1.0,3.6400000000000006,94.58502674935076,109.28942998067417,0.0,1.0,498.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gafypo1xvg1cbkt7hj6b",PHI,11.0,,0%,0%,1.0,PHI,9.0,18.200000000000003
00-0040039,Amar Johnson,RB,,1.0,1.0,0.8,107.02841524598941,109.10619302376719,0.0,1.0,,,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wnjb3pmx77q3mxvlyjh7",LAC,,,,,,,,0.8
00-0040058,Nick Kallerup,TE,,1.0,1.0,0.0,72.32056197351241,120.68874601123403,0.0,1.0,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ct2o0g6obg4yfb6opzlq",SEA,,,,,,,,0.0
00-0040067,Jacardia Wright,RB,,1.0,1.0,2.0,109.29508191265609,109.10619302376719,0.1888888888888971,1.0,,,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tvfxv5q8uxf9k2wosp0q",SEA,,,,,,,,2.0
00-0040078,Brashard Smith,RB,,12.0,1.0,5.2749999999999995,101.28778686069523,109.10619302376719,0.0,1.0,237.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u3t4csj7hhcgymvb8ldf",KC,49.0,33.0,0%,0%,1.0,KC,10.0,63.3
00-0033891,Zay Jones,WR,,21.0,3.0,5.291304347826087,96.86899999708527,109.28942998067417,0.0,1.0,,,10.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qihjjzfk0vwzoyrzztkq",ARI,,,,,,,,30.3
00-0033893,Dalvin Cook,RB,,16.0,2.0,2.6971428571428575,70.13660809819842,109.10619302376719,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uurolop9ktcloxqh4fid",DAL,,,,,,,,
00-0033895,Gerald Everett,TE,,24.0,2.0,4.273170731707316,74.82308488431865,120.68874601123403,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aayw74rhaupmfnnikzak",CHI,,,,,,,,
00-0033925,D'Onta Foreman,RB,,19.0,2.0,5.59433962264151,102.09731241952268,109.10619302376719,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/shlxaet74pmn8arznphw",CLE,,,,,,,,
00-0033936,C.J. Beathard,QB,,6.0,1.0,4.491666666666666,162.11500992824662,338.3693359437138,0.0,1.0,,,9.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yw8euaevcvwswbx5w27w",DET,,,,,,,,
00-0033943,Josh Reynolds,WR,,29.0,3.0,5.852941176470589,102.85690129031244,109.28942998067417,0.0,1.0,,,10.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lf1fjsagcsvxmktl0bbn",NYJ,,,,,,,,21.1
00-0040131,Kyle Williams,WR,,11.0,1.0,4.472727272727273,92.45291303902945,109.28942998067417,0.0,1.0,333.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bu31c2ino065kazsn541",NE,49.0,29.0,0%,0%,1.0,NE,14.0,49.2
00-0033948,Jamaal Williams,RB,,26.0,2.0,3.516783216783217,73.64923291270844,109.10619302376719,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yxrxpgcwq5qwp88vqnp3",NO,,,,,,,,
00-0040138,Jaylin Noel,WR,,13.0,1.0,5.261538461538462,99.1907308448362,109.28942998067417,0.0,1.0,213.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dajbyvtsggwqinlijxnf",HOU,76.0,34.0,0%,0%,1.0,HOU,6.0,68.4
00-0040142,Kaleb Johnson,RB,,10.0,1.0,0.8800000000000001,61.06976317855026,109.10619302376719,0.0,1.0,258.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sblojderaku4qta1lj2b",PIT,33.0,14.0,0%,0%,1.0,PIT,5.0,8.8
00-0040154,Tai Felton,WR,,3.0,1.0,1.8333333333333333,92.15503161286908,109.28942998067417,0.0,1.0,432.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j7vkt74xeefchpraibnx",MIN,25.0,9.0,0%,0%,1.0,MIN,6.0,5.5
00-0040162,Dylan Sampson,RB,,15.0,1.0,5.84,106.03720596582194,109.10619302376719,0.0,1.0,160.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/den1hzzomdxfcsgk88o5",CLE,87.0,61.0,0%,0%,2.0,CLE,9.0,87.6
00-0040164,Jaylin Lane,WR,,13.0,1.0,3.0153846153846158,75.55263560674095,109.28942998067417,0.0,1.0,342.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ozgin9atyuq92buo2eoa",WAS,45.0,30.0,0%,0%,1.0,WAS,12.0,39.2
00-0033949,Joshua Dobbs,QB,,19.0,3.0,12.130660377358488,212.20975706971274,338.3693359437138,0.0,1.0,,,10.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twaqqjexyi0vgyfbvzis",NE,,,,,,,,2.75
00-0040172,Jordan Watkins,WR,,2.0,1.0,2.3,99.84053477415598,109.28942998067417,0.0,1.0,428.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cdwpo3lveebc92rzcdas",SF,20.0,3.0,0%,0%,1.0,SF,14.0,4.6
00-0040179,DJ Giddens,RB,,4.0,1.0,2.4000000000000004,92.73797810115875,109.10619302376719,0.0,1.0,268.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uohb3wkn00ew1chqyjue",IND,35.0,30.0,0%,0%,1.0,IND,11.0,9.600000000000001
00-0040184,KeAndre Lambert-Smith,WR,,7.0,1.0,2.3000000000000003,79.59368984943731,109.28942998067417,0.0,1.0,411.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xhhzgylwh0ptvpaghnuu",LAC,26.0,11.0,0%,0%,1.0,LAC,12.0,16.1
00-0040187,Mitchell Evans,TE,,13.0,1.0,3.707692307692308,70.01357417912438,120.68874601123403,0.0,1.0,387.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gbu3iik4i1mi6vllmwlz",CAR,31.0,21.0,0%,0%,1.0,CAR,14.0,48.2
00-0033955,Jeremy McNichols,RB,,29.0,2.0,4.595161290322581,86.89379063089021,109.10619302376719,0.0,1.0,281.0,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kegqjj5pv7xidm0xwtpy",WAS,33.0,13.0,0%,0%,1.0,WAS,12.0,70.7
00-0040194,Jackson Hawes,TE,,13.0,1.0,4.053846153846154,73.6564313219815,120.68874601123403,0.0,1.0,415.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nmulibermshvvmemgupo",BUF,19.0,20.0,0%,0%,1.0,BUF,7.0,52.7
00-0040198,Ollie Gordon II,RB,,16.0,1.0,3.3812500000000005,77.88982238391272,109.10619302376719,0.0,1.0,230.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bv33rgypaauv7sealwkr",MIA,40.0,18.0,0%,0%,1.0,MIA,12.0,54.10000000000001
00-0033958,Nathan Peterman,QB,,1.0,1.0,-0.4000000000000001,200.51779322171691,338.3693359437138,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/owifll49p0mmsjgf7rhn",ATL,,,,,,,,
00-0040205,Kalel Mullings,RB,,3.0,1.0,0.23333333333333336,87.4141579285368,109.10619302376719,0.0,1.0,332.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jaymtuoljhnetzekrgqx",TEN,13.0,4.0,0%,0%,1.0,TEN,10.0,0.7000000000000001
00-0040206,Riley Leonard,QB,,5.0,1.0,7.890000000000001,190.93154915349638,338.3693359437138,0.0,1.0,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzdcrhp4p5kjmuhn7yay",IND,,,,,,,,39.45
00-0040208,Tahj Brooks,RB,,6.0,1.0,1.0666666666666667,75.60398122956462,109.10619302376719,0.0,1.0,316.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wi7smnfts8t04wnd0n3p",CIN,16.0,21.0,0%,0%,1.0,CIN,10.0,6.4
00-0040218,Jimmy Horn Jr.,WR,,9.0,1.0,3.1888888888888887,82.8297263377388,109.28942998067417,0.0,1.0,383.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gggcgfbghcft0xwxtrhk",CAR,35.0,9.0,0%,0%,1.0,CAR,14.0,28.7
00-0040234,Quinn Ewers,QB,,4.0,1.0,11.35,215.27167824962106,338.3693359437138,0.0,1.0,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikumn4ijbsxyuhtv1vz",MIA,,,,,,,,45.4
00-0034054,River Cracraft,WR,,10.0,2.0,3.9153846153846152,88.10115179760801,109.28942998067417,0.0,1.0,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y8t968ntco72t8f8ryba",WAS,,,,,,,,
00-0040237,Tez Johnson,WR,,15.0,1.0,6.16,108.30458033658955,109.28942998067417,0.0,1.0,393.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjtu1bcayjh9qunkxs9z",TB,28.0,24.0,0%,0%,1.0,TB,9.0,92.4
00-0040238,LeQuint Allen Jr.,RB,,9.0,1.0,2.755555555555555,80.66210218905323,109.10619302376719,0.0,1.0,250.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i0utigksuuvo2njb9wtk",JAX,47.0,22.0,0%,0%,1.0,JAC,8.0,24.799999999999997
00-0034073,Ross Dwelley,TE,,6.0,3.0,1.028888888888889,53.987980316305595,120.68874601123403,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wf9ynmqonmnaosslkwdl",CAR,,,,,,,,2.7
00-0040244,Moliki Matavao,TE,,1.0,1.0,3.0,77.98722864017907,120.68874601123403,0.0,1.0,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rwiaj2lks7kzqbxdulyy",NO,,,,,,,,3.0
00-0040259,Gage Larvadain,WR,,6.0,1.0,2.4,83.2146676958257,109.28942998067417,0.0,1.0,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ghzcze6fe8cmvu2vrkyo",CLE,,,,,,,,14.4
00-0034115,Jeff Wilson,RB,,16.0,2.0,2.816470588235294,71.48898905057938,109.10619302376719,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zorqrtlrizlltgd6pnob",MIA,,,,,,,,
00-0034159,Will Dissly,TE,,35.0,3.0,4.8862660944206,82.74914846376439,120.68874601123403,0.0,1.0,409.0,,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b2s1wwxsgkenwlxmncu3",LAC,27.0,16.0,0%,-,1.0,UNS,18.0,20.700000000000003
00-0040317,Jacoby Jones,WR,,1.0,1.0,3.5,108.85614974906218,109.28942998067417,0.0,1.0,,,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jfy4bvrbzlpyreglk79s",WAS,,,,,,,,3.5
00-0040352,Coleman Owen,WR,,1.0,1.0,0.0,102.24503863795108,109.28942998067417,0.0,1.0,,,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rvjkyuhymdjax5jk9bf6",IND,,,,,,,,0.0
00-0040363,Keleki Latu,TE,,2.0,1.0,3.75,77.83850577616117,120.68874601123403,0.0,1.0,,,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yqhw4wguafosmzae7idl",BUF,,,,,,,,7.5
00-0040388,Jakobie Keeney-James,WR,,1.0,1.0,3.5,108.85614974906218,109.28942998067417,0.0,1.0,,,1.0,,GB,,,,,,,,3.5
00-0040398,Brady Cook,QB,,5.0,1.0,7.57,188.83924146118866,338.3693359437138,0.0,1.0,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h8dnpq2fikpgnrnfiapx",NYJ,,,,,,,,37.85
00-0040406,Quentin Skinner,WR,,1.0,1.0,2.0,106.02281641572887,109.28942998067417,0.0,1.0,,,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/opemnlou4xhxf1hf1d3j",NYJ,,,,,,,,2.0
00-0040429,Josh Williams,RB,,1.0,1.0,1.1,107.59508191265607,109.10619302376719,0.0,1.0,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sdsmzjq9e7ccae9imvbm",TB,,,,,,,,1.1
00-0040432,Beaux Collins,WR,,3.0,1.0,1.5,90.60957706741453,109.28942998067417,0.0,1.0,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmdciwdixqbmrh7nj9fy",NYG,,,,,,,,4.5
00-0040466,Raheim Sanders,RB,,4.0,1.0,5.075000000000001,107.89631143449209,109.10619302376719,0.0,1.0,304.0,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jkty8m7iqcjjfmrxhfub",CLE,19.0,12.0,0%,0%,1.0,CLE,9.0,20.300000000000004
00-0040476,Ulysses Bentley IV,RB,,1.0,1.0,0.0,105.5173041348783,109.10619302376719,0.0,1.0,,,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iw8g8cngrmp4ipcrdpwi",IND,,,,,,,,0.0
00-0040488,Carter Runyon,TE,,1.0,1.0,1.3,74.77611752906797,120.68874601123403,0.0,1.0,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8knlo3npxhjxiyyx4h6",LV,,,,,,,,1.3
00-0040494,Max Brosmer,QB,,6.0,1.0,1.2500000000000002,138.4971527853895,338.3693359437138,0.0,1.0,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sp7hya1uwgvty3grdnjq",MIN,,,,,,,,7.500000000000002
00-0040509,Ben Yurosek,TE,,2.0,1.0,1.7000000000000002,70.86850577616117,120.68874601123403,0.0,1.0,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umrpo7rhywbzctgdb109",MIN,,,,,,,,3.4000000000000004
